0,1,2,3,4,5,6,7,8,9,10,11,12,13
38,6,18933,12,13,2,12,0,4,1,50,0,54,39
20,4,4342,11,8,2,3,0,4,1,50,0,44,39
31,4,11460,11,8,2,7,0,4,1,50,0,45,39
8,6,16625,15,9,2,3,0,4,1,50,0,49,39
22,4,1474,9,12,2,12,0,4,1,50,0,47,39
28,4,9290,2,7,2,1,5,2,0,50,0,39,39
28,6,5418,15,9,2,8,0,4,1,50,0,41,39
29,4,11188,9,12,2,10,0,4,1,50,0,39,39
11,0,18351,11,8,2,0,5,4,0,50,0,19,39
1,4,10962,11,8,2,9,1,4,0,50,0,39,39
29,4,486,11,8,2,1,5,4,0,50,0,51,39
17,4,3859,12,13,2,4,0,1,1,50,0,39,19
13,4,5112,9,12,2,4,0,4,1,50,0,59,39
8,4,19799,15,9,2,1,5,2,0,50,0,39,39
39,4,3257,11,8,2,14,0,4,1,50,0,44,39
27,4,5948,11,8,2,4,5,4,0,50,0,39,39
12,4,17452,9,12,2,12,0,4,1,50,0,44,39
44,0,2417,11,8,2,0,0,4,1,50,0,39,39
29,5,5652,9,12,2,4,0,4,1,50,0,36,39
13,4,3968,9,12,2,12,5,4,0,50,0,54,39
29,1,670,9,12,2,13,0,4,1,50,0,39,39
27,4,17397,15,9,2,7,0,4,1,50,0,39,39
43,6,11384,11,8,2,14,0,4,1,50,0,59,39
28,4,10471,9,12,2,3,0,4,1,50,0,39,39
36,4,1674,12,13,2,10,0,4,1,50,0,39,39
38,2,7297,12,13,2,10,5,4,0,50,0,44,39
24,4,9134,9,12,2,1,0,1,1,50,0,34,30
13,4,19584,11,8,2,14,0,4,1,50,0,68,39
20,4,20281,15,9,2,3,0,4,1,50,0,39,39
52,4,4537,6,4,4,3,2,4,1,49,0,39,39
53,0,8399,11,8,6,0,1,4,0,49,0,19,39
23,2,1543,15,9,4,1,4,0,0,48,0,34,39
23,4,12505,9,12,4,1,4,2,0,48,0,39,39
18,7,9665,9,12,4,4,1,1,0,48,0,44,39
17,4,17086,11,8,0,4,4,4,0,48,0,49,39
19,4,17329,5,3,3,7,4,4,0,48,0,39,33
22,4,8577,11,8,0,7,4,4,1,48,0,39,39
15,4,5219,11,8,4,1,4,2,0,48,0,34,39
25,7,4653,9,12,0,1,4,2,0,48,0,39,39
61,4,10830,11,8,6,8,1,2,0,47,0,39,39
54,4,8349,15,9,4,8,1,4,0,47,0,59,39
52,4,20139,7,11,0,1,1,4,0,47,0,5,11
52,4,8463,5,3,0,7,4,2,0,47,0,39,39
62,4,9641,5,3,6,9,1,4,0,47,0,29,39
49,0,11173,8,10,6,0,1,4,0,47,0,29,39
53,0,7680,11,8,6,0,1,4,0,47,0,11,39
72,6,2892,11,8,4,4,1,4,1,47,0,11,39
52,0,4489,11,8,0,0,1,4,0,47,0,34,39
34,4,5654,5,3,2,3,0,4,1,46,0,39,39
45,0,18301,11,8,2,0,0,4,1,46,0,29,39
3,4,17485,1,6,2,6,2,4,1,46,0,34,39
49,4,5250,12,13,2,10,0,4,1,45,0,19,39
64,5,16035,0,5,2,4,5,4,0,45,0,27,39
41,4,20715,5,3,2,7,0,4,1,45,0,49,26
42,4,4566,15,9,0,3,1,4,1,44,0,39,39
9,4,1455,0,5,4,1,1,4,0,44,0,39,39
6,4,1805,9,12,4,11,1,4,0,44,0,39,39
19,4,21432,11,8,4,1,2,4,0,44,0,39,27
9,4,5218,1,6,5,3,2,4,1,44,0,49,39
39,4,16909,9,12,4,10,1,4,0,44,0,51,5
14,4,21357,11,8,4,5,1,4,1,44,0,93,39
5,4,20384,11,8,4,3,3,4,1,44,0,39,39
6,0,6910,9,12,4,0,3,4,1,44,0,39,39
8,4,4277,6,4,4,6,3,2,1,44,0,39,39
1,4,14777,15,9,4,14,3,4,1,44,0,29,39
42,4,17712,9,12,2,1,5,4,0,43,0,29,39
24,4,11387,11,8,2,7,0,4,1,43,0,39,39
18,4,9924,11,8,2,14,0,4,1,43,0,39,39
39,4,17774,11,8,2,3,0,4,1,43,0,44,39
30,5,21258,11,8,2,4,0,4,1,43,0,31,39
18,4,18458,11,8,2,7,0,4,1,43,0,39,39
19,6,17720,11,8,2,3,0,4,1,43,0,39,39
39,7,1734,10,15,2,10,1,1,1,43,0,39,3
38,0,14194,11,8,2,0,5,4,0,43,0,39,39
10,4,8987,11,8,2,7,0,1,1,43,0,39,25
5,4,482,9,12,2,1,3,0,0,43,0,24,39
31,4,5496,11,8,2,12,0,4,1,43,0,14,39
10,4,1872,11,8,2,3,0,4,1,43,0,39,39
17,0,13237,11,8,2,0,0,4,1,43,0,76,39
30,4,6601,9,12,2,4,0,1,1,43,0,64,24
9,4,19579,11,8,2,12,0,4,1,43,0,39,39
44,2,780,5,3,2,1,0,4,1,43,0,39,39
25,5,90,15,9,2,10,0,0,1,43,0,29,39
8,4,5610,15,9,2,12,0,4,1,43,0,42,39
11,4,7628,11,8,2,7,0,4,1,43,0,39,39
25,6,4002,8,10,2,3,0,1,1,43,0,39,39
25,4,18836,11,8,2,14,0,4,1,43,0,44,39
33,4,4602,6,4,2,3,0,4,1,43,0,39,39
7,4,21008,11,8,2,3,0,4,1,43,0,49,39
10,4,19908,15,9,2,3,0,4,1,42,0,68,39
21,4,15353,11,8,2,6,0,4,1,42,0,29,26
18,4,19866,15,9,2,13,0,4,1,42,0,54,31
9,4,10729,15,9,2,3,0,4,1,42,0,39,39
22,6,522,15,9,2,5,0,4,1,42,0,85,39
22,4,3021,15,9,2,12,0,4,1,42,0,64,39
19,4,4133,7,11,2,7,0,4,1,42,0,39,39
23,4,7347,11,8,2,1,0,4,1,42,0,39,39
15,4,10935,11,8,2,6,0,4,1,42,0,39,39
24,4,7793,11,8,2,12,0,4,1,42,0,39,39
8,4,4207,9,12,2,3,0,4,1,42,0,59,39
12,4,9471,11,8,2,1,5,4,0,42,0,39,39
18,6,2655,11,8,2,3,0,4,1,42,0,44,39
45,4,15594,15,9,2,13,0,4,1,42,0,23,39
22,4,15117,11,8,2,7,0,4,1,42,0,39,39
13,4,6339,5,3,2,3,0,4,1,42,0,39,39
37,6,4557,15,9,2,14,0,4,1,42,0,29,39
26,4,8071,11,8,2,8,0,1,1,42,0,59,3
30,6,15522,11,8,2,5,0,4,1,42,0,64,39
14,4,8254,11,8,2,12,0,4,1,42,0,39,39
17,4,19433,14,14,2,4,0,4,1,42,0,49,0
10,4,14104,15,9,2,1,0,4,1,42,0,39,39
23,4,257,8,10,2,14,0,4,1,42,0,39,39
28,4,13900,0,5,2,3,0,4,1,42,0,39,39
11,4,20820,11,8,2,3,0,2,1,42,0,39,39
44,5,9599,11,8,2,4,0,4,1,42,0,44,39
24,4,4270,15,9,2,1,0,4,1,42,0,39,39
12,4,8307,1,6,2,6,5,1,0,42,0,13,30
45,2,13078,5,3,2,3,0,4,1,42,0,39,39
36,4,16569,11,8,2,7,0,4,1,42,0,39,39
28,6,490,9,12,2,12,0,4,1,42,0,59,39
58,0,16125,11,8,1,0,5,4,0,41,0,13,39
53,4,14134,6,4,2,7,5,4,0,41,0,39,39
53,6,6980,15,9,2,5,0,4,1,41,0,68,39
58,4,4271,11,8,2,12,0,4,1,41,0,19,39
72,2,14006,5,3,2,11,0,4,1,41,0,39,39
7,4,18103,5,3,2,3,0,4,1,40,0,37,39
12,2,399,11,8,2,8,5,4,0,40,0,39,39
22,4,19034,1,6,2,8,0,2,1,40,0,36,39
16,4,6563,11,8,2,11,0,4,1,40,0,15,39
20,6,11886,0,5,2,8,5,4,0,40,0,39,39
37,0,498,11,8,2,0,0,4,1,40,0,39,39
47,5,13936,11,8,2,3,0,4,1,40,0,9,39
22,4,5316,0,5,2,7,0,4,1,40,0,39,39
47,4,5221,11,8,2,3,0,4,1,40,0,39,39
47,6,8512,11,8,2,3,0,4,1,40,0,23,22
18,6,15746,6,4,2,3,0,4,1,40,0,29,39
5,4,15710,11,8,4,12,3,4,0,39,0,39,39
8,4,11269,15,9,4,8,1,4,1,39,0,47,39
9,4,16763,11,8,4,3,2,4,1,39,0,39,39
4,4,13112,15,9,4,1,1,4,1,39,0,44,39
2,4,980,11,8,4,6,2,4,1,39,0,39,39
8,4,10498,12,13,4,10,3,4,0,39,0,30,39
43,4,8842,11,8,0,13,4,4,0,39,0,39,39
9,4,21134,15,9,4,1,3,4,1,39,0,39,39
8,4,8885,11,8,0,8,1,4,1,39,0,39,39
7,4,4131,11,8,4,1,1,4,0,39,0,39,39
15,4,9245,7,11,0,12,1,4,1,39,0,47,39
36,4,4967,11,8,0,12,1,4,0,39,0,39,39
9,4,7860,15,9,5,12,3,0,1,39,0,47,39
8,7,3786,9,12,4,8,1,4,0,39,0,49,39
15,4,2769,15,9,2,4,3,4,0,39,0,39,24
6,4,8596,11,8,4,3,3,2,1,39,0,39,39
43,6,8005,11,8,0,12,1,2,1,39,0,54,39
32,4,2949,7,11,5,1,1,4,0,39,0,39,39
6,4,15640,15,9,4,6,3,4,1,39,0,49,39
8,4,14557,0,5,4,14,1,4,1,39,0,49,39
23,4,2874,15,9,2,7,0,4,1,38,0,39,39
20,4,733,5,3,2,5,0,4,1,38,0,59,39
11,4,13813,11,8,2,7,0,4,1,38,0,39,39
5,5,17077,5,3,2,3,0,4,1,38,0,39,39
46,4,6537,11,8,2,8,0,4,1,38,0,19,39
7,4,7064,5,3,2,12,0,4,1,38,0,39,39
13,4,19027,6,4,2,3,0,4,1,38,0,39,39
10,4,12531,11,8,2,1,0,4,1,38,0,44,39
38,4,8098,0,5,2,8,0,2,1,38,0,39,39
42,6,7306,4,2,2,8,0,4,1,38,0,14,8
23,4,20077,15,9,2,7,0,4,1,38,0,39,39
47,4,2581,5,3,2,1,0,4,1,38,0,49,39
52,4,8949,11,8,6,7,4,4,1,37,0,39,39
6,4,13730,11,8,4,12,1,4,0,36,0,39,39
9,7,13057,14,14,4,10,1,1,1,36,0,49,19
31,4,8617,11,8,4,1,1,4,0,36,0,39,39
17,4,20530,9,12,4,10,1,4,1,36,0,49,10
19,4,3917,15,9,4,1,1,4,1,36,0,39,39
17,4,4931,11,8,5,6,1,4,1,36,0,39,39
14,4,12117,15,9,4,1,1,4,0,36,0,37,39
7,4,15000,1,6,4,5,4,4,1,36,0,39,39
11,4,1722,8,10,4,8,1,4,0,36,0,34,39
9,4,19207,9,12,4,4,3,4,1,36,0,34,39
13,4,6930,8,10,4,1,2,1,1,36,0,39,40
44,4,7753,11,8,2,1,5,4,0,35,0,4,39
50,6,6155,0,5,2,5,0,4,1,35,0,76,39
50,0,11520,5,3,2,0,0,4,1,35,0,39,39
51,6,12288,11,8,2,5,0,4,1,35,0,39,39
48,8,9715,11,8,2,14,0,4,1,35,0,19,39
48,0,20678,11,8,2,0,0,4,1,35,0,29,39
42,4,19083,11,8,2,1,0,4,1,35,0,14,39
55,4,8219,0,5,2,8,0,4,1,35,0,11,39
13,4,1970,9,12,2,12,0,4,1,34,0,39,39
33,6,432,12,13,2,5,0,4,1,34,0,92,39
18,4,15348,15,9,2,3,0,4,1,34,0,39,39
22,4,19081,1,6,2,8,0,4,1,34,0,68,26
14,4,13756,15,9,2,3,0,4,1,34,0,64,39
9,4,7221,15,9,2,4,0,4,1,34,0,49,39
8,4,18141,11,8,2,6,0,4,1,34,0,39,39
11,4,982,8,10,2,1,0,4,1,34,0,39,39
25,4,13881,8,10,2,1,0,4,1,34,0,39,39
28,4,19917,2,7,2,1,0,4,1,34,0,49,39
25,4,18926,8,10,2,7,0,4,1,34,0,39,39
36,4,10348,7,11,2,4,0,4,1,34,0,93,39
7,4,1163,15,9,2,3,0,4,1,34,0,39,39
15,4,10376,11,8,2,3,0,4,1,34,0,39,39
5,4,11750,15,9,2,3,0,4,1,34,0,39,39
19,6,14707,9,12,2,4,0,4,1,34,0,39,39
38,4,12964,11,8,2,8,5,2,0,34,0,34,39
32,4,16239,5,3,2,14,0,4,1,34,0,49,39
42,0,8573,11,8,2,0,0,4,1,34,0,59,39
52,4,6343,11,8,5,14,4,2,0,33,0,39,39
8,4,9738,7,11,4,5,1,4,1,32,0,44,39
27,4,2942,14,14,0,10,1,4,0,32,0,93,39
7,4,10509,7,11,4,3,1,4,1,32,0,39,39
25,4,447,12,13,0,10,1,4,0,32,0,15,39
27,1,15699,7,11,0,4,1,4,0,32,0,39,39
21,4,13094,8,10,4,13,1,4,0,32,0,39,39
20,4,12351,15,9,6,8,1,4,0,32,0,39,0
11,4,4901,11,8,4,3,4,4,1,32,0,39,39
18,4,10949,11,8,0,3,4,4,1,32,0,39,39
24,4,18937,11,8,5,1,1,2,1,32,0,39,39
9,4,12268,11,8,4,1,3,4,0,32,0,39,39
51,1,15187,15,9,0,1,2,2,0,31,0,39,39
58,6,15782,11,8,0,12,1,4,1,31,0,14,39
55,4,3665,11,8,3,7,4,4,1,31,0,39,0
52,4,6362,9,12,6,4,1,4,0,31,0,14,39
48,4,4286,15,9,6,1,1,4,0,31,0,39,39
53,4,15488,4,2,6,8,2,4,0,31,0,39,0
54,4,17084,9,12,0,13,3,4,0,30,0,15,39
50,0,10881,11,8,6,0,1,4,0,30,0,14,39
53,6,17538,11,8,6,8,2,4,0,30,0,19,39
48,0,18718,11,8,6,0,4,4,0,30,0,72,39
55,4,4509,12,13,4,10,1,4,1,30,0,59,39
61,4,6689,11,8,6,12,4,4,0,30,0,11,39
48,4,11872,11,8,2,3,0,4,1,29,0,39,12
46,6,10439,11,8,2,3,0,4,1,29,0,19,39
49,6,9939,7,11,2,3,0,4,1,29,0,29,18
48,6,2732,15,9,2,4,0,4,1,29,0,39,39
55,2,16650,11,8,2,4,0,4,1,29,0,9,39
56,2,15221,5,3,2,11,0,4,1,28,0,9,39
43,4,1080,6,4,2,7,0,4,1,28,0,36,39
61,0,267,11,8,2,0,0,4,1,28,0,31,39
53,0,13452,11,8,2,0,0,4,1,28,0,23,39
38,6,4323,12,13,2,12,0,4,1,28,0,49,39
11,4,3246,11,8,4,12,1,4,0,27,0,47,39
14,4,5,7,11,4,1,1,4,1,27,0,37,39
12,6,11564,15,9,0,3,1,4,1,27,0,49,39
36,4,15273,8,10,0,1,1,2,0,27,0,39,39
41,5,42,8,10,0,12,1,4,1,27,0,55,39
16,4,14526,9,12,4,10,1,4,1,27,0,49,39
27,5,1833,15,9,4,4,1,2,1,27,0,44,39
38,4,12220,11,8,6,8,1,4,0,27,0,34,22
6,4,21474,15,9,4,8,3,2,1,27,0,76,39
12,4,8773,9,12,4,1,3,1,0,27,0,39,36
22,2,8804,15,9,4,1,1,4,0,27,0,43,39
11,2,1548,9,12,4,10,1,4,0,27,0,49,39
33,2,8287,12,13,0,10,1,2,0,27,0,29,0
21,4,4533,9,12,4,4,1,4,1,27,0,44,39
7,4,2441,9,12,4,1,3,4,1,27,0,29,39
5,4,13307,9,12,4,4,3,4,1,27,0,3,39
0,4,9942,1,6,4,6,3,4,1,26,0,17,39
32,0,16698,0,5,5,0,3,4,1,26,0,39,39
3,4,1836,15,9,4,8,3,4,1,26,0,24,39
1,4,20256,11,8,4,6,3,4,1,26,0,24,39
4,4,12896,11,8,4,7,3,4,1,26,0,39,39
3,4,9381,15,9,4,10,3,4,0,26,0,11,39
4,4,2912,15,9,4,1,3,4,0,26,0,19,39
3,4,17768,15,9,4,1,3,4,0,26,0,19,39
11,6,18710,14,14,4,10,1,4,1,26,0,39,39
2,4,1174,11,8,4,14,3,4,1,26,0,44,39
19,4,10301,9,12,4,8,1,4,1,26,0,19,0
46,4,9430,1,6,6,12,1,4,0,26,0,29,39
16,4,11696,5,3,0,6,1,4,1,26,0,34,39
8,4,10078,11,8,4,7,3,4,0,26,0,39,39
4,0,9961,15,9,4,0,3,4,0,26,0,39,39
1,4,2026,15,9,4,12,3,4,0,26,0,34,39
31,4,11571,15,9,0,6,3,4,1,26,0,39,39
10,4,10308,4,2,4,9,2,4,0,26,0,39,8
22,4,19375,11,8,5,7,1,2,1,26,0,39,39
3,4,193,15,9,4,7,1,4,0,26,0,39,39
1,4,13315,15,9,4,12,4,4,1,26,0,39,39
1,4,7106,15,9,4,13,3,4,1,26,0,19,39
4,4,13890,11,8,4,6,2,2,1,26,0,39,39
22,7,2671,9,12,4,1,1,4,1,25,0,39,39
23,6,13129,9,12,3,10,1,4,0,25,0,39,39
8,4,12770,15,9,4,13,1,4,1,25,0,39,39
12,4,10208,8,10,0,13,1,4,0,25,0,44,39
24,4,4470,11,8,4,4,1,4,1,25,0,39,39
6,4,4490,9,12,4,1,3,4,0,25,0,39,39
11,4,1831,15,9,4,4,1,4,1,25,0,54,39
19,4,10086,15,9,4,3,3,4,1,25,0,59,39
22,4,11690,11,8,0,3,3,4,1,25,0,39,39
16,4,8922,7,11,4,4,4,4,0,25,0,54,0
11,4,553,9,12,4,10,1,4,0,25,0,39,39
22,4,5157,15,9,4,1,3,4,0,25,0,44,39
9,2,20909,12,13,4,10,1,4,0,25,0,39,39
12,6,7854,8,10,4,1,1,4,0,25,0,39,39
15,1,11799,7,11,0,11,1,4,1,25,0,39,39
19,6,14371,9,12,4,12,1,2,0,25,0,49,39
17,4,6563,15,9,0,14,1,4,1,25,0,39,39
12,4,12310,14,14,0,10,3,4,0,25,0,69,39
23,4,7683,11,8,3,6,1,4,1,25,0,59,31
41,4,4399,11,8,0,1,4,4,0,25,0,39,39
40,7,136,9,12,0,1,4,4,1,25,0,36,39
7,4,8834,11,8,4,8,1,4,0,25,0,39,39
15,4,4506,11,8,0,8,3,4,1,25,0,39,39
24,4,13189,11,8,0,3,4,4,1,25,0,39,24
10,4,11822,11,8,4,14,1,2,1,25,0,39,39
20,4,10295,15,9,4,4,1,4,1,25,0,39,39
31,4,15981,11,8,4,7,1,2,0,25,0,39,39
40,4,13344,11,8,5,7,1,4,1,25,0,39,5
24,4,5155,15,9,0,12,3,4,1,25,0,44,39
9,4,16607,15,9,4,14,1,2,1,25,0,72,39
46,4,6040,11,8,4,7,1,4,1,25,0,39,39
28,4,6900,8,10,0,4,1,4,1,25,0,49,39
4,4,3900,8,10,4,4,3,4,0,25,0,59,39
14,4,11350,11,8,4,1,1,4,1,25,0,39,39
11,4,1371,8,10,4,13,3,4,0,25,0,35,39
45,4,12103,11,8,0,7,1,4,0,25,0,39,39
24,4,1292,11,8,4,7,1,4,1,25,0,40,39
12,1,964,15,9,4,1,4,2,0,25,0,39,39
7,4,16372,9,12,4,4,1,4,1,25,0,44,39
12,4,11581,11,8,4,4,1,4,1,25,0,49,39
26,1,6606,15,9,4,1,2,4,1,25,0,39,39
30,4,14610,11,8,6,1,1,4,0,25,0,39,9
8,4,6930,9,12,4,12,3,1,1,25,0,39,40
15,6,16697,9,12,4,10,3,2,0,25,0,59,0
26,4,11371,15,9,4,8,1,4,1,25,0,44,39
8,4,12573,15,9,4,13,1,2,0,25,0,49,39
10,7,11888,11,8,4,11,3,4,1,25,0,39,39
10,2,8720,11,8,4,11,1,2,1,25,0,39,39
34,4,16005,0,5,2,6,0,4,1,24,0,44,39
14,4,13603,0,5,2,5,0,4,1,24,0,39,26
46,4,6676,11,8,2,1,0,1,1,24,0,39,40
6,4,14582,11,8,2,7,3,4,0,24,0,39,39
7,4,16390,5,3,2,5,0,4,1,24,0,49,39
4,0,19870,15,9,2,0,5,2,0,24,0,19,39
35,4,7923,11,8,2,7,0,4,1,24,0,39,39
20,6,8102,7,11,2,5,0,4,1,24,0,49,39
16,2,20041,11,8,2,8,0,2,1,24,0,39,39
64,4,5089,6,4,6,9,1,2,0,23,0,4,39
50,4,9697,3,1,6,7,1,4,0,23,0,33,7
49,4,6185,11,8,4,14,1,4,1,22,0,54,39
50,0,20719,6,4,0,0,1,4,0,22,0,39,39
52,4,21423,15,9,6,1,1,4,0,22,0,23,39
49,0,18432,0,5,0,0,1,4,1,22,0,39,39
54,2,18356,12,13,6,4,1,4,1,22,0,19,39
29,5,4761,15,9,0,4,4,4,0,21,0,59,39
17,4,15947,11,8,4,3,4,4,1,21,0,29,39
21,7,4188,11,8,0,8,4,4,0,21,0,19,39
2,4,20258,15,9,4,8,4,2,0,21,0,29,39
50,2,19473,12,13,0,1,1,4,0,20,0,39,39
48,2,8044,2,7,6,4,1,4,1,20,0,43,39
53,0,8781,11,8,6,0,1,4,0,20,0,39,39
52,4,4404,11,8,6,1,1,4,0,19,0,39,39
52,4,10237,11,8,6,1,4,4,0,19,0,11,39
48,4,9670,15,9,6,10,1,4,0,19,0,19,18
48,4,2783,11,8,0,4,2,4,0,19,0,49,39
52,6,392,5,3,4,5,2,4,1,19,0,9,39
52,0,18872,15,9,4,0,1,4,1,19,0,0,39
24,4,8697,11,8,4,7,3,4,0,18,0,39,29
16,7,2493,11,8,4,8,4,2,0,18,0,39,39
27,4,6061,15,9,0,14,4,4,1,18,0,49,39
19,4,19795,11,8,0,4,3,4,0,18,0,39,39
12,4,19032,15,9,0,4,3,4,0,18,0,39,39
23,4,19442,15,9,0,4,4,4,0,18,0,29,39
30,7,4595,11,8,0,1,4,4,0,18,0,37,39
48,0,18223,1,6,2,0,0,4,1,17,0,39,39
52,4,7067,4,2,2,1,0,4,1,17,0,39,39
50,4,3952,5,3,2,3,0,4,1,17,0,39,39
48,6,6425,4,2,2,5,0,4,1,17,0,20,39
57,0,614,0,5,2,0,0,0,1,17,0,29,39
61,4,11039,5,3,2,6,0,4,1,17,0,14,39
50,6,16313,11,8,2,5,0,4,1,17,0,19,39
17,4,4238,8,10,4,10,1,4,0,16,0,19,39
28,2,19383,12,13,0,10,4,4,0,15,0,44,39
29,7,4412,15,9,0,10,4,4,0,15,0,49,39
19,4,6671,9,12,0,10,4,4,0,15,0,44,0
27,4,15644,15,9,3,3,4,4,0,15,0,44,39
22,4,3819,12,13,0,10,3,4,0,15,0,39,39
24,4,17641,11,8,0,3,4,4,0,15,0,49,39
23,5,1550,7,11,0,12,4,4,0,15,0,39,39
20,4,16514,11,8,0,3,4,4,1,15,0,39,39
22,4,1950,7,11,0,4,4,4,1,15,0,39,39
32,4,1427,11,8,4,14,4,2,0,15,0,39,39
23,7,7811,12,13,0,4,4,4,0,15,0,39,39
26,7,15747,9,12,0,10,4,4,0,15,0,35,39
32,4,1555,9,12,6,10,4,4,0,15,0,34,39
25,4,20381,1,6,0,12,4,4,1,15,0,49,26
24,1,8557,12,13,0,10,4,4,0,15,0,39,39
44,2,3960,11,8,6,1,4,4,0,14,0,34,39
17,1,2244,9,12,4,4,4,1,1,14,0,39,1
15,4,12450,11,8,0,13,4,4,0,14,0,37,39
16,4,17836,2,7,5,1,4,4,0,14,0,39,39
31,1,21306,11,8,3,1,4,4,0,14,0,39,39
36,4,3540,15,9,0,1,4,4,0,14,0,39,39
23,4,16671,7,11,5,13,4,4,0,14,0,31,39
55,4,8325,9,12,2,12,0,4,1,13,0,5,39
52,4,3180,6,4,2,8,0,4,1,12,0,34,39
59,4,3407,11,8,2,12,0,4,1,12,0,23,39
52,2,2061,11,8,2,3,0,4,1,12,0,5,39
49,6,9189,11,8,2,5,0,4,1,11,0,49,39
49,5,7805,6,4,2,4,0,4,1,11,0,0,0
49,6,18005,11,8,2,5,0,4,1,11,0,39,39
58,0,8933,6,4,2,0,0,2,1,11,0,4,39
51,0,5360,11,8,2,0,0,4,1,11,0,14,39
62,0,7146,5,3,2,0,0,4,1,11,0,34,39
63,6,14782,11,8,2,8,0,4,1,11,0,39,39
59,0,2748,0,5,2,0,0,4,1,10,0,39,39
56,4,4352,9,12,2,10,0,4,1,10,0,72,39
40,0,13017,5,3,2,0,5,4,0,10,0,44,33
25,5,10963,11,8,0,12,4,4,1,9,0,49,39
18,4,19489,11,8,4,13,1,4,0,9,0,39,39
21,4,17314,9,12,0,12,4,4,0,9,0,39,39
20,2,2804,9,12,0,10,4,4,0,9,0,34,39
13,4,7704,11,8,0,12,4,4,1,9,0,29,39
7,2,11329,15,9,4,11,4,3,1,9,0,39,39
27,4,8164,7,11,4,10,4,2,0,9,0,49,39
17,4,6357,11,8,0,14,4,4,0,9,0,47,11
53,0,9154,6,4,6,0,4,4,0,8,0,14,39
49,0,8602,0,5,0,0,1,4,0,7,0,19,39
61,0,6706,11,8,6,0,1,4,0,7,0,19,39
50,0,4089,11,8,6,0,1,4,1,7,0,34,39
48,6,3820,14,14,4,10,1,4,1,7,0,59,39
0,4,11780,6,4,4,8,3,4,1,6,0,23,39
9,2,13489,9,12,4,10,3,4,1,6,0,39,39
4,0,7734,11,8,4,0,1,4,0,6,0,39,39
0,0,19192,0,5,4,0,3,4,1,6,0,29,39
3,0,13372,15,9,4,0,3,4,1,6,0,49,39
0,4,4185,1,6,4,1,3,4,0,6,0,19,39
47,6,10292,11,8,4,8,1,4,1,6,0,39,39
2,0,930,11,8,4,0,3,4,0,6,0,11,39
0,4,6346,0,5,4,8,3,0,0,6,0,19,39
16,4,9504,11,8,4,8,3,4,0,6,0,39,39
16,2,8672,9,12,4,1,1,4,0,6,0,39,39
1,4,6006,1,6,4,8,3,4,1,6,0,19,39
2,4,5856,2,7,5,10,3,4,0,6,0,39,39
1,4,11267,11,8,4,12,2,4,0,6,0,29,39
4,4,14611,11,8,4,8,1,4,0,6,0,29,39
9,4,10857,1,6,4,8,3,2,1,6,0,31,39
26,4,3195,15,9,4,6,3,1,0,6,0,39,39
1,4,9742,11,8,4,14,3,4,1,6,0,24,39
4,4,16341,15,9,4,10,3,4,0,6,0,31,39
45,4,7572,6,4,4,9,1,2,0,6,0,21,39
2,4,15846,2,7,4,12,2,4,1,6,0,39,39
3,4,7627,15,9,4,12,2,4,1,6,0,19,39
0,4,1850,1,6,4,12,3,4,0,6,0,17,19
5,4,13308,9,12,4,1,3,4,0,6,0,29,39
6,4,7199,15,9,4,1,3,4,1,6,0,19,39
72,0,16484,9,12,6,0,2,4,0,5,0,9,39
55,0,17898,9,12,5,0,1,4,0,5,0,6,39
50,4,19274,11,8,6,12,1,4,0,5,0,17,39
52,4,13060,11,8,6,8,1,4,0,5,0,17,39
48,4,10585,11,8,5,11,1,4,1,5,0,19,39
37,4,10056,11,8,6,7,4,4,1,4,0,39,39
16,4,6451,9,12,0,10,4,4,0,4,0,39,11
38,2,10214,12,13,6,10,4,4,0,4,0,49,39
24,4,5222,11,8,6,4,2,4,1,4,0,39,39
8,4,5065,6,4,4,3,4,4,1,4,0,39,39
31,4,13673,11,8,5,1,4,4,0,4,0,39,39
23,4,3170,15,9,0,1,4,4,0,4,0,39,39
26,2,11440,12,13,0,10,4,4,0,4,0,39,39
17,2,17713,11,8,4,5,1,2,1,3,0,59,39
35,0,17166,2,7,4,0,2,2,1,3,0,39,39
39,4,8208,11,8,6,8,4,2,0,3,0,19,39
1,0,9417,15,9,4,0,3,4,0,3,0,14,39
1,4,21575,6,4,4,6,3,4,1,3,0,39,39
40,4,18108,15,9,0,4,2,4,0,3,0,9,39
3,4,12372,15,9,4,8,3,4,0,3,0,15,39
4,4,18901,11,8,4,3,3,4,1,3,0,39,39
1,4,547,1,6,4,6,3,4,1,3,0,29,39
0,4,11780,1,6,4,8,3,4,1,3,0,9,39
2,0,14248,15,9,4,0,3,4,0,3,0,9,39
26,4,20574,11,8,0,6,1,4,1,3,0,15,39
3,4,16932,15,9,4,10,2,2,0,3,0,19,39
9,4,7336,8,10,0,12,3,4,0,3,0,34,39
26,2,19317,15,9,0,1,1,4,0,3,0,19,26
32,2,1352,11,8,0,1,1,4,0,3,0,9,39
1,0,16469,15,9,4,0,3,4,1,3,0,9,39
11,4,10903,10,15,4,10,1,4,1,3,0,49,11
21,4,2883,11,8,4,6,1,4,1,3,0,49,39
2,4,13534,15,9,4,1,3,4,0,3,0,19,39
27,4,2242,8,10,4,9,1,4,1,3,0,24,39
1,4,12577,2,7,4,3,3,4,1,3,0,19,39
1,6,15065,1,6,4,8,3,4,0,3,0,3,39
